fusH,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
9.85,9.17361111111111,-0.375,9.17361111111111,0.02777777777777768,0.3316647504964367,75.067,70.027,75.0320284,30,0,0.20064608791858585,-0.26456002874527473,0.26456002874527473,0.20064608791858585,2.0,2.2,2.2,16.627214169054138,10.823738255809301,1.7648852337108178,-1.734733342260008,1.5716203381528104,-1.918746782893841,4.044986001517042,-0.4752000806219898,2.847378923087672,42.91260938324327,4.284457050376173,2.9708169576142316,2.9708169576142316,2.270055610029662,1.3884829188734962,1.3884829188734962,0.648962255013992,0.648962255013992,0.2581988897471611,0.2581988897471611,0.0,0.0,-0.6000000000000001,-666,4.400000000000001,1.6941176470588244,3.4000000000000026,29.757168864725955,0.0,0.0,0.0,6.544756405912575,0.0,0.0,10.114318268765572,0.0,0.0,0.0,0.0,0.0,11.847048248508294,0.0,4.923311048817671,0.0,0.0,0.0,0.0,6.923737199690624,6.544756405912575,10.114318268765572,0.0,0.0,0.0,0.0,0.0,0.0,11.468067454730246,0.0,10.114318268765572,6.923737199690624,0.0,0.0,0.0,0.0,43.14,0.0,10.114318268765572,0.0,11.468067454730246,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,0.0,0.0,8.79861111111111,9.17361111111111,0.0,0.0,0.0,0.0,1.5277777777777777,0.0,1.0,5,0,3,0,0,0,0,0,0,2,0,3,1,0,0,0,0,0.2829999999999999,17.5354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.7,8.805555555555555,-0.5,8.805555555555555,0.5,0.28953844149198227,61.040000000000006,58.016000000000005,61.016378336,24,0,0.19399732388258517,-0.26483732574805025,0.26483732574805025,0.19399732388258517,2.0,2.0,2.0,16.624938326637636,11.541636002391884,1.5661137795399906,-1.6293372703227114,1.3927547095399806,-1.7904921305596295,3.9081695848131495,-0.4453435214748645,2.8030394876740514,29.019550008653873,3.5773502691896257,2.263710176427684,2.263710176427684,1.7320508075688772,0.8123619671700687,0.8123619671700687,0.4396839709201038,0.4396839709201038,0.0,0.0,0.0,0.0,-0.6000000000000001,-666,3.4,0.8166666666666667,0.6222222222222218,23.39222675032935,0.0,0.0,7.04767198267719,0.0,0.0,0.0,10.114318268765572,0.0,0.0,0.0,0.0,0.0,4.923311048817671,0.0,4.923311048817671,0.0,0.0,0.0,0.0,0.0,7.04767198267719,10.114318268765572,0.0,0.0,0.0,0.0,0.0,0.0,11.97098303149486,0.0,10.114318268765572,0.0,0.0,0.0,0.0,0.0,43.14,4.923311048817671,0.0,0.0,0.0,0.0,7.04767198267719,0.0,0.0,0.0,0.0,10.114318268765572,0.0,0.0,8.305555555555555,8.805555555555555,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,1.0,4,0,3,0,0,0,0,0,0,2,0,3,0,0,0,0,0,-0.10710000000000008,12.9184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.7,10.067314814814814,-0.6296296296296298,10.067314814814814,0.26157407407407374,0.47072821158342537,139.10999999999999,134.07,139.02694302,52,0,0.3101887839338801,-0.502092705332494,0.502092705332494,0.3101887839338801,1.4,2.0,2.4,16.629368573513997,10.28804725564433,2.085775380633223,-1.91017087545188,2.2261289579741557,-1.8608227926353231,5.436431048681497,-0.3854393972729557,3.1529414466808685,258.9247708743934,7.560477932315068,5.020324848686145,5.020324848686145,4.71521405516327,2.639712236359695,2.639712236359695,1.7458241199700857,1.7458241199700857,1.0784281924710266,1.0784281924710266,0.6185506153342445,0.6185506153342445,-1.58,-666,6.538764845605701,2.344994095834573,1.0471974342629837,56.87861259419278,5.106527394840706,0.0,5.749511833283905,0.0,0.0,5.687386274683562,10.114318268765572,0.0,0.0,0.0,12.13273413692322,6.06636706846161,6.06636706846161,4.923311048817671,10.029838443658377,5.687386274683562,0.0,0.0,0.0,0.0,0.0,34.37978654261202,0.0,5.749511833283905,0.0,5.687386274683562,5.749511833283905,0.0,10.029838443658377,0.0,10.114318268765572,0.0,24.26546827384644,0.0,0.0,0.0,63.37,4.923311048817671,10.114318268765572,0.0,11.436898107967467,0.0,0.0,24.26546827384644,0.0,0.0,0.0,5.106527394840706,0.0,0.0,9.437685185185185,18.906574074074072,-0.26157407407407374,-0.2986111111111105,5.54925925925926,0.0,0.0,0.0,0.0,10,1,4,0,0,0,1,0,1,3,1,4,1,0,0,0,1,1.3004000000000002,34.7612,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.6,10.047592592592594,-0.5558333333333332,10.047592592592594,0.08870370370370328,0.47072821158342537,139.10999999999999,134.07,139.02694302,52,0,0.272622151001028,-0.5077002302184715,0.5077002302184715,0.272622151001028,1.5,2.2,2.6,16.628291002138297,10.293618868928432,2.025487599054536,-1.8947764245016785,2.161447159080972,-1.8499079618162741,5.36320665373458,-0.38448704383167015,3.069899265759275,258.9247708743934,7.560477932315068,5.020324848686145,5.020324848686145,4.698377302757663,2.6337291722159875,2.6337291722159875,1.7769618882733194,1.7769618882733194,1.040556000177876,1.040556000177876,0.6065932997473393,0.6065932997473393,-1.58,-666,6.538764845605701,2.344994095834573,1.2226169416633605,56.87861259419278,5.106527394840706,5.749511833283905,0.0,0.0,5.687386274683562,0.0,10.114318268765572,0.0,0.0,0.0,6.06636706846161,6.06636706846161,6.06636706846161,10.989678117279281,10.029838443658377,5.687386274683562,0.0,0.0,0.0,0.0,0.0,34.37978654261202,0.0,5.749511833283905,0.0,5.687386274683562,5.749511833283905,0.0,10.029838443658377,0.0,10.114318268765572,0.0,24.26546827384644,0.0,0.0,0.0,63.37,4.923311048817671,10.114318268765572,0.0,11.436898107967467,0.0,6.06636706846161,18.19910120538483,0.0,0.0,0.0,5.106527394840706,0.0,0.0,9.491759259259261,18.805092592592594,-0.0972222222222221,-0.08870370370370328,5.222407407407408,0.0,0.0,0.0,0.0,10,1,4,0,0,0,1,0,1,3,1,4,1,0,0,0,1,1.3003999999999998,34.7612,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.8,10.036148904006048,-0.5144444444444445,10.036148904006048,0.015925925925925677,0.47072821158342537,139.10999999999999,134.07,139.02694302,52,0,0.2691949560161654,-0.5079581647909615,0.5079581647909615,0.2691949560161654,1.3,1.8,2.2,16.628233580200234,10.295264016145962,2.0109759962008065,-1.8899749885301902,2.1442888600434236,-1.8475355787397423,5.344730961358096,-0.3844522096099516,3.003400684579818,241.67477087439332,7.560477932315068,5.020324848686145,5.020324848686145,4.698377302757663,2.6337291722159875,2.6337291722159875,1.773507564579371,1.773507564579371,1.0605277538042817,1.0605277538042817,0.5743485232310096,0.5743485232310096,-1.58,-666,6.538764845605701,2.344994095834573,1.2226169416633605,56.87861259419278,5.106527394840706,5.749511833283905,0.0,0.0,5.687386274683562,0.0,10.114318268765572,0.0,0.0,0.0,0.0,12.13273413692322,12.13273413692322,4.923311048817671,10.029838443658377,5.687386274683562,0.0,0.0,0.0,0.0,0.0,34.37978654261202,0.0,5.749511833283905,0.0,5.687386274683562,5.749511833283905,0.0,10.029838443658377,0.0,10.114318268765572,0.0,24.26546827384644,0.0,0.0,0.0,63.37,4.923311048817671,10.114318268765572,0.0,11.436898107967467,0.0,0.0,24.26546827384644,0.0,0.0,0.0,5.106527394840706,0.0,0.0,9.521704459561603,18.7519992441421,-0.015925925925925677,0.032962962962963305,5.042592592592593,0.0,0.0,0.0,0.0,10,1,4,0,0,0,1,0,1,3,1,4,1,0,0,0,1,1.3003999999999998,34.76120000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.0,9.756481481481481,0.4791666666666672,9.756481481481481,0.4791666666666672,0.5049823716916554,107.11199999999997,102.07199999999997,107.03711378,40,0,0.10749937630458674,-0.14479983890882323,0.14479983890882323,0.10749937630458674,1.125,1.75,2.125,16.250797842816606,10.324093653437876,1.8071046326424256,-1.8006212543821005,2.0658149224816253,-1.5581738353773134,5.343638440621238,1.4997177307476712,2.9910469146846212,171.14322641683543,5.819990956308912,4.24221323191195,4.24221323191195,3.931851652578137,2.316864586107994,2.316864586107994,1.4268362518543152,1.4268362518543152,0.861602855520905,0.861602855520905,0.48885216621514194,0.48885216621514194,-1.1800000000000002,-666,4.966627565982405,2.211075411594639,0.9041418956093399,47.12613510372744,0.0,5.687386274683562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.907065243988282,18.19910120538483,17.309616064781874,0.0,0.0,0.0,5.687386274683562,0.0,0.0,5.176881927858655,0.0,0.0,35.23890058629633,0.0,0.0,0.0,5.687386274683562,0.0,0.0,0.0,0.0,4.907065243988282,0.0,35.508717270166706,0.0,0.0,0.0,29.43,0.0,4.907065243988282,0.0,0.0,5.687386274683562,0.0,0.0,24.26546827384644,6.06636706846161,5.176881927858655,0.0,0.0,0.0,9.756481481481481,2.7205555555555554,0.4791666666666672,0.0,8.710462962962964,0.0,0.0,0.0,0.0,8,0,2,0,0,0,1,0,1,2,0,2,1,0,0,0,1,2.0845,31.897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.81,10.117781557067271,-0.4033333333333333,10.117781557067271,0.14407407407407424,0.4379118656914492,137.138,130.082,137.047678464,52,0,0.26894145561733507,-0.25830963621589803,0.26894145561733507,0.25830963621589803,1.3,1.8,2.2,16.628201735353294,10.213610243261277,2.0010331371459515,-1.89547473700171,2.096973388848214,-1.8566708746107732,5.3147792132737885,-0.38444541963459333,3.003400684579818,240.2879489264805,7.560477932315068,5.5731112531861875,5.5731112531861875,4.698377302757663,2.9101223744660087,2.9101223744660087,2.092658944021836,2.092658944021836,1.2447898886376285,1.2447898886376285,0.6664795906476833,0.6664795906476833,-1.38,-666,6.7360092807424605,2.4731969036707446,1.3128403334329586,58.44932095639337,0.0,0.0,0.0,0.0,5.687386274683562,0.0,10.114318268765572,0.0,0.0,0.0,17.696185628620217,6.923737199690624,12.13273413692322,4.923311048817671,4.923311048817671,5.687386274683562,0.0,0.0,0.0,6.923737199690624,0.0,39.94323803430901,0.0,0.0,0.0,5.687386274683562,0.0,0.0,4.923311048817671,0.0,17.038055468456196,5.563451491696996,24.26546827384644,0.0,0.0,0.0,43.14,4.923311048817671,10.114318268765572,0.0,5.687386274683562,0.0,5.563451491696996,12.13273413692322,12.13273413692322,6.923737199690624,0.0,0.0,0.0,0.0,9.714448223733939,10.117781557067271,1.1770370370370373,0.0,6.43148148148148,0.0,1.8925850340136054,0.0,0.14285714285714285,10,0,3,0,0,0,1,0,1,2,0,3,1,0,0,0,1,1.90322,37.83340000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66.9,2.304924972924197,1.374362244897959,2.304924972924197,1.374362244897959,0.12475265989203768,408.7990000000003,348.31900000000013,408.46950191999997,176,0,-0.0533059727891157,-0.06538238322279266,0.06538238322279266,0.0533059727891157,0.1724137931034483,0.27586206896551724,0.3793103448275862,14.022039255064282,10.022945434793355,1.9576647412383903,-2.041398677333284,2.155139255064278,-1.8439545652066525,4.514039255064276,0.514945434793347,2.9667713115344823,230.76392511682732,21.09188309203678,21.09188309203678,21.09188309203678,14.414213562373096,14.414213562373094,14.414213562373094,9.838834764831843,9.838834764831843,6.707106781186547,6.707106781186547,4.565863991822647,4.565863991822647,0.0,-666,29.0,28.0,28.0,186.95763023093465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.2096582183836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.2096582183836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.2096582183836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.36218381900233,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.890150054151604,4.609849945848394,0.0,1.0,29,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,11.558899999999985,136.00700000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0
45.8,2.2954465804052653,1.373456790123457,2.2954465804052653,1.373456790123457,0.2520053119130528,268.5289999999999,228.20899999999995,268.31300128,116,0,-0.0533059727891157,-0.06538238322279266,0.06538238322279266,0.0533059727891157,0.2631578947368421,0.42105263157894735,0.5789473684210527,13.999703744723636,10.036599311794832,1.935247454363951,-2.0278333682776157,2.1328037447236343,-1.8303006882051691,4.491703744723637,0.528599311794828,2.8766966445353965,122.97373660251155,14.020815280171313,14.020815280171313,14.020815280171313,9.414213562373096,9.414213562373094,9.414213562373094,6.303300858899106,6.303300858899106,4.207106781186547,4.207106781186547,2.7980970388562785,2.7980970388562785,0.0,-666,19.0,18.0,18.0,123.30820908696853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.00144198912345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.00144198912345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.00144198912345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.15396758974221,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.909106839189466,4.590893160810531,0.0,1.0,19,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,7.657900000000008,89.83700000000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
30.5,9.893722521415974,0.7560763888888888,9.893722521415974,0.7560763888888888,0.3943168373689603,142.242,124.09799999999997,142.135765196,60,0,0.11949019867032569,-0.3034029081494581,0.3034029081494581,0.11949019867032569,1.0,1.6,2.2,16.128721961407436,10.108057271230114,1.8721323527728972,-1.952864780373973,2.048207575804897,-1.788715506237699,5.484135924144855,-0.10746779033972119,2.703789901245323,69.12851783364005,7.6568542494923815,6.935346027959323,6.935346027959323,4.914213562373096,4.351057332045926,4.351057332045926,2.7231087542278476,2.7231087542278476,1.675528666022963,1.675528666022963,1.00800098652065,1.00800098652065,-0.33,-666,9.67,8.67,7.669999999999999,63.820310043046184,4.794537184071822,6.286160523129555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.02784531432067,6.4208216229260096,6.4208216229260096,0.0,4.794537184071822,6.286160523129555,0.0,0.0,0.0,51.8694885601727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.286160523129555,4.794537184071822,0.0,51.8694885601727,0.0,0.0,0.0,0.0,17.07,0.0,4.794537184071822,0.0,0.0,0.0,19.127803768981575,32.10410811463005,0.0,0.0,6.923737199690624,0.0,0.0,0.0,9.893722521415974,0.0,0.0,0.0,0.0,9.39256645250693,2.2137110260770974,0.0,0.8888888888888888,10,0,1,0,0,0,0,0,0,1,0,1,7,0,0,0,0,2.935900000000001,44.057000000000016,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
15.47,2.2637110260770976,1.3671875,2.2637110260770976,1.3671875,0.4777243799437154,128.259,108.09899999999998,128.15650064,56,0,-0.053306317337172206,-0.06538238322279268,0.06538238322279268,0.053306317337172206,0.5555555555555556,0.8888888888888888,1.2222222222222223,13.918192972620595,10.109794084931163,1.852948366538763,-1.9554475366686943,2.051292972620585,-1.757105915068841,4.410192972620589,0.6017940849311597,2.595082706793886,33.30296890880646,6.949747468305834,6.949747468305834,6.949747468305834,4.414213562373095,4.414213562373095,4.414213562373095,2.7677669529663684,2.7677669529663684,1.7071067811865472,1.7071067811865472,1.0303300858899103,1.0303300858899103,0.0,-666,9.0,8.0,8.0,59.658787943002416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.79322575986332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.79322575986332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.79322575986332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.94575136048208,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.972577947845807,4.527422052154195,0.0,1.0,9,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3.7569000000000026,43.667000000000016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
19.82,10.088166965860419,-0.6662115509784157,10.088166965860419,0.3394097222222221,0.5783198770575686,158.241,140.09699999999998,158.130679816,66,0,0.30283955653218375,-0.481230389785217,0.481230389785217,0.30283955653218375,1.0909090909090908,1.6363636363636365,2.1818181818181817,16.36512122747303,10.103702922698506,1.9475302614035135,-1.965119005495092,2.057487372805608,-1.9280243354000743,5.660139695052811,-0.13665125153188476,2.8497612822334424,99.73585546369786,8.52709773749546,7.305209354269655,7.305209354269655,5.270055610029662,4.488391114761732,4.488391114761732,2.9115054961897218,2.9115054961897218,1.7441955573808654,1.7441955573808654,1.056555811042823,1.056555811042823,-0.53,-666,10.47,7.575596620908132,9.470000000000002,68.6145437952422,5.106527394840706,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,39.02784531432067,6.4208216229260096,6.4208216229260096,0.0,9.901064578912528,5.969305287951849,0.0,0.0,0.0,51.8694885601727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.075832682792555,4.794537184071822,0.0,51.8694885601727,0.0,0.0,0.0,0.0,37.3,5.969305287951849,4.794537184071822,0.0,0.0,6.4208216229260096,12.841643245852019,25.683286491704038,0.0,0.0,6.923737199690624,5.106527394840706,0.0,0.0,10.088166965860419,8.316177012471655,0.0,-0.6662115509784157,0.0,7.250707986898463,2.177826252414546,0.0,0.8888888888888888,11,1,2,0,0,0,0,0,0,1,1,2,7,0,0,0,0,2.821600000000001,45.62880000000001,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
24.93,10.960833333333333,0.4478703703703708,10.960833333333333,0.4478703703703708,0.5569438384242685,142.242,124.09799999999997,142.135765196,60,0,0.1324109690533248,-0.2997179119890417,0.2997179119890417,0.1324109690533248,1.0,1.4,1.7,16.13781222739311,10.092175792285381,1.9769800687816568,-1.956606876689818,2.017197650436483,-1.9555854097772247,5.776877878921645,-0.11879315542738499,3.0863484262353005,76.72905595320057,7.819990956308912,7.150888977583149,7.150888977583149,4.808060412490447,4.3254444887915735,4.3254444887915735,2.74578191578136,2.74578191578136,1.6183377076050263,1.6183377076050263,0.87289095789068,0.87289095789068,-0.33,-666,9.67,6.785340253748558,5.8003780964797915,63.82031004304618,0.0,5.783244946364939,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,26.689117645233267,12.841643245852019,12.841643245852019,0.0,4.794537184071822,5.783244946364939,0.0,0.0,0.0,52.372404136937305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.783244946364939,4.794537184071822,0.0,52.372404136937305,0.0,0.0,0.0,0.0,17.07,0.0,4.794537184071822,0.0,0.0,5.783244946364939,38.524929737556064,0.0,0.0,0.0,13.847474399381248,0.0,0.0,0.0,10.960833333333333,0.0,0.0,0.4478703703703708,0.0,6.021652021919879,4.236310941043084,0.0,0.8888888888888888,10,0,1,0,0,0,0,0,0,1,0,1,6,0,0,0,0,2.935900000000001,44.057000000000016,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
