name,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
Proline,10.139074074074074,-0.7199074074074072,10.139074074074074,0.26851851851851904,0.4982089208893278,115.132,106.05999999999999,115.063328528,46,0,0.32019187971860097,-0.4800807667669501,0.4800807667669501,0.32019187971860097,1.75,2.5,2.75,16.36797258414748,10.225316317979111,2.195555307159541,-1.9903346842688185,2.0286833802772697,-2.2946491909422986,5.73189257337567,-0.13851743286056545,2.34993673877678,96.60179219723159,5.983127663125442,4.55413249871309,4.55413249871309,3.8045304526403108,2.766882893228673,2.766882893228673,1.9871761961701537,1.9871761961701537,1.35840889612069,1.35840889612069,0.8953267200055975,0.8953267200055975,-0.5700000000000001,-666,5.564589502018842,2.1320002271579725,0.9795771931582414,47.69880636773457,10.423315998847038,6.041840829147961,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,0.0,19.386399651764595,0.0,0.0,9.901064578912528,5.969305287951849,0.0,5.316788604006331,0.0,18.88348407499998,6.544756405912575,0.0,0.0,0.0,5.316788604006331,0.0,0.0,0.0,23.662429917853093,4.794537184071822,0.0,12.841643245852019,0.0,0.0,0.0,0.0,49.33,5.969305287951849,4.794537184071822,0.0,6.041840829147961,0.0,19.386399651764595,0.0,0.0,0.0,5.316788604006331,5.106527394840706,0.0,0.0,10.139074074074074,11.20722222222222,0.0,-0.7199074074074072,-0.26851851851851904,1.7840277777777778,0.858101851851852,0.0,0.8,8,2,3,0,1,1,0,0,0,2,2,3,1,0,1,1,1,-0.17700000000000027,28.660499999999992,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valine,10.01574074074074,-0.9305555555555556,10.01574074074074,0.020833333333333037,0.5369765717084767,117.14799999999998,106.05999999999997,117.078978592,48,0,0.3202358658393586,-0.48007887022192064,0.48007887022192064,0.3202358658393586,1.625,2.0,2.0,16.367631788177576,10.069949620473416,2.1379445115427895,-2.0739969987555105,1.9574451663838355,-2.344833650558031,5.728031134315258,-0.1390399072021458,3.6376825478398387,90.42945954287093,6.732050807568877,5.087512693532699,5.087512693532699,3.5534180126147956,2.5377732826226422,2.5377732826226422,2.108038026908368,2.108038026908368,1.0033874747810245,1.0033874747810245,0.2851539619879404,0.2851539619879404,-0.5700000000000001,-666,7.43,2.667813604184344,1.9303215294294527,48.49466603466847,10.84019487200289,6.041840829147961,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,13.847474399381248,5.917906046161393,0.0,0.0,9.901064578912528,5.969305287951849,0.0,0.0,11.651573523323577,19.88931522852921,0.0,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,17.117673511940517,4.794537184071822,5.917906046161393,13.847474399381248,0.0,0.0,0.0,0.0,63.32,12.011146117099809,4.794537184071822,0.0,5.917906046161393,0.0,0.0,0.0,13.847474399381248,0.0,0.0,10.84019487200289,0.0,0.0,10.01574074074074,8.227407407407407,5.159722222222222,-0.9097222222222225,-0.7129629629629635,0.0,3.553148148148148,0.0,0.8,8,3,3,0,0,0,0,0,0,2,2,3,2,0,0,0,0,0.05429999999999996,30.44919999999999,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leucine,10.109768518518518,-0.9132407407407401,10.109768518518518,0.3574999999999998,0.5839472301812022,131.17499999999998,118.07099999999997,131.094628656,54,0,0.319977946620586,-0.48008631732626356,0.48008631732626356,0.319977946620586,1.6666666666666667,2.111111111111111,2.2222222222222223,16.367544830314227,10.053224128039222,2.113726938621743,-2.0694471285604674,2.010838991671298,-2.3075874214258945,5.7246980398557055,-0.13841681326499752,3.5016884512730915,101.23098268032228,7.439157588755425,5.794619474719246,5.794619474719246,4.0365812602091875,3.0209365302170346,3.0209365302170346,2.574279850795848,2.574279850795848,1.0425358217215752,1.0425358217215752,0.6086849374733665,0.6086849374733665,-0.5700000000000001,-666,8.43,3.454517317421779,3.9683580080753695,54.859608149065075,10.84019487200289,6.041840829147961,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,13.847474399381248,12.338727669087403,0.0,0.0,9.901064578912528,5.969305287951849,0.0,0.0,11.651573523323577,26.31013685145522,0.0,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,17.117673511940517,4.794537184071822,5.917906046161393,20.268296022307258,0.0,0.0,0.0,0.0,63.32,12.011146117099809,4.794537184071822,0.0,0.0,12.338727669087403,0.0,0.0,0.0,13.847474399381248,0.0,10.84019487200289,0.0,0.0,10.109768518518518,8.30587962962963,5.21787037037037,-0.5557407407407403,-0.6898148148148151,0.5509259259259259,3.8944444444444444,0.0,0.8333333333333334,9,3,3,0,0,0,0,0,0,2,2,3,3,0,0,0,0,0.44439999999999985,35.066199999999995,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isoleucine,10.17462962962963,-0.9126388888888883,10.17462962962963,0.07175925925925886,0.5839472301812022,131.17499999999998,118.07099999999997,131.094628656,54,0,0.3202466808084985,-0.480078739285162,0.480078739285162,0.3202466808084985,1.7777777777777777,2.2222222222222223,2.3333333333333335,16.367643450015763,10.006554647362329,2.1666491249950615,-2.1149824521504628,2.03624094466588,-2.356418881861185,5.728781622917266,-0.13924696360818628,3.71613677118272,103.23098268032228,7.439157588755425,5.794619474719246,5.794619474719246,4.09142281507558,3.075778085083427,3.075778085083427,2.2495532657086503,2.2495532657086503,1.5421551629295736,1.5421551629295736,0.49732802478162436,0.49732802478162436,-0.5700000000000001,-666,8.43,3.454517317421779,2.4635710245386835,54.859608149065075,10.84019487200289,6.041840829147961,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,20.268296022307258,5.917906046161393,0.0,0.0,9.901064578912528,5.969305287951849,0.0,0.0,11.651573523323577,26.31013685145522,0.0,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,17.117673511940517,4.794537184071822,5.917906046161393,20.268296022307258,0.0,0.0,0.0,0.0,63.32,12.011146117099809,4.794537184071822,0.0,5.917906046161393,0.0,6.4208216229260096,0.0,0.0,13.847474399381248,0.0,10.84019487200289,0.0,0.0,10.17462962962963,8.358518518518519,5.270972222222222,-0.8408796296296295,-0.6990740740740742,0.812962962962963,3.7562037037037035,0.0,0.8333333333333334,9,3,3,0,0,0,0,0,0,2,2,3,3,0,0,0,0,0.44439999999999985,35.066199999999995,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methionine,10.070883408919123,-0.9129166666666662,10.070883408919123,0.5520833333333333,0.596996208092774,149.215,138.12699999999998,149.051049592,54,0,0.31999919762538026,-0.4800860693347356,0.4800860693347356,0.31999919762538026,1.8888888888888888,2.4444444444444446,2.7777777777777777,32.166362768721704,10.242435219636965,2.0841493276126593,-2.0173595731118206,1.9723736758176231,-2.298889185539609,7.980973217881268,-0.138048778095102,3.265907399226441,96.95878455585176,7.276020881938894,5.332624277180031,6.149120858107757,4.180739212552622,2.6549111264325957,4.048757976549947,1.7262051547045378,2.7118037143580263,0.9501769166385937,1.5941274674979726,0.36829336457628337,0.8579295186575113,-0.22000000000000003,-666,8.779999999999998,4.6392732499312475,4.294138817480717,58.61777606003371,10.84019487200289,6.041840829147961,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,11.761884949391115,0.0,0.0,18.429444413184203,0.0,0.0,9.901064578912528,17.731190237342965,0.0,0.0,5.733667477162185,12.462662452073971,12.008622790258194,0.0,0.0,0.0,5.733667477162185,0.0,0.0,11.761884949391115,29.126296302198703,4.794537184071822,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,63.32,12.011146117099809,4.794537184071822,0.0,0.0,6.4208216229260096,5.752853606746789,0.0,11.761884949391115,6.255769183511404,0.0,10.84019487200289,0.0,1.6040277777777776,10.070883408919123,8.274364134542706,5.189675925925926,-0.09995370370370316,-0.6829166666666671,2.477252456538171,0.0,0.0,0.8,9,3,3,0,0,0,0,0,0,3,2,4,4,0,0,0,0,0.1513999999999997,38.610200000000006,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Phenylalanine,10.378641817838247,-0.9593953136810278,10.378641817838247,0.38509259259259254,0.6904627990029388,165.19199999999995,154.10399999999996,165.078978592,64,0,0.32031550163956013,-0.48007770020344237,0.48007770020344237,0.32031550163956013,1.4166666666666667,2.0,2.5,16.367544587086424,10.076364392744408,2.10385744963757,-2.04422009552615,2.007606625573848,-2.3163954376888602,5.730124707332301,-0.1379963474851928,2.58460408239752,258.4908622767174,8.974691494688164,6.604020551477751,6.604020551477751,5.698377302757663,3.7222246944901536,3.7222246944901536,2.634453445168402,2.634453445168402,1.6156375325315602,1.6156375325315602,0.9553374414747878,0.9553374414747878,-1.35,-666,8.743896713615024,3.8752009284976325,2.3586512364733427,70.82187601193928,10.84019487200289,6.041840829147961,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,30.33183534230805,11.984273114623004,0.0,0.0,9.901064578912528,5.969305287951849,0.0,0.0,5.733667477162185,12.462662452073971,0.0,35.89528683400505,0.0,0.0,5.733667477162185,0.0,0.0,0.0,17.117673511940517,11.21535880699783,0.0,5.563451491696996,30.33183534230805,0.0,0.0,0.0,63.32,12.011146117099809,4.794537184071822,0.0,0.0,6.4208216229260096,5.563451491696996,0.0,0.0,30.33183534230805,0.0,10.84019487200289,0.0,0.0,10.378641817838247,8.518311602418745,6.300260770975058,-0.9593953136810278,8.543755196523053,0.38509259259259254,0.0,0.0,0.2222222222222222,12,3,3,0,0,0,1,0,1,2,2,3,3,0,0,0,1,0.641,45.75720000000002,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyrosine,10.396195830183926,-1.0203009259259253,10.396195830183926,0.1598578042328047,0.6277204469356521,181.19099999999997,170.10299999999995,181.073893212,70,0,0.32031550178849594,-0.5079666451758841,0.5079666451758841,0.32031550178849594,1.3846153846153846,1.9230769230769231,2.3846153846153846,16.367595320550276,10.07156367522584,2.1085817848615984,-2.0511897317004206,2.101425351210314,-2.3164449871083277,5.730394794627232,-0.1379965612882582,2.641763904889644,294.23305328030176,9.844934982691242,6.973883877788083,6.973883877788083,6.092224152875014,3.856515094763092,3.856515094763092,2.8153020657259367,2.8153020657259367,1.7091531754759903,1.7091531754759903,0.9732748005878348,0.9732748005878348,-1.5499999999999998,-666,9.537336244541484,3.909515505702705,2.757388143125063,75.6161097641353,15.946722266843596,11.791352662431866,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,12.13273413692322,24.117007251546223,0.0,0.0,15.007591973753232,5.969305287951849,0.0,0.0,5.733667477162185,12.462662452073971,0.0,29.828919765543436,0.0,5.749511833283905,5.733667477162185,0.0,5.749511833283905,0.0,22.22420090678122,11.21535880699783,0.0,5.563451491696996,24.26546827384644,0.0,0.0,0.0,83.55000000000001,12.011146117099809,4.794537184071822,0.0,12.170333456209914,0.0,5.563451491696996,12.13273413692322,12.13273413692322,0.0,0.0,15.946722266843596,0.0,0.0,10.396195830183926,17.47592624086672,6.123313492063493,-0.8604431216931205,5.424914965986394,0.27342592592592574,0.0,0.0,0.2222222222222222,13,4,4,0,0,0,1,0,1,3,3,4,3,0,0,0,1,0.3466,47.42200000000002,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tryptophan,10.626393927941546,-0.9719619236583521,10.626393927941546,0.3465740740740739,0.7005840997557369,204.22899999999998,192.13299999999995,204.089877624,78,0,0.32031692105916915,-0.4800776923593587,0.4800776923593587,0.32031692105916915,1.4666666666666666,2.2,2.933333333333333,16.367553553862688,10.061025939568744,2.1371615523619254,-2.0383086468052602,2.1805420611201876,-2.3161217898935305,5.8380055770017805,-0.13798871990339537,2.3234873713898962,490.0485079143074,10.836498814253964,8.10402055147775,8.10402055147775,7.181540550352055,4.716241630346446,4.716241630346446,3.5083522099184106,3.5083522099184106,2.431943541819068,2.431943541819068,1.624730989112513,1.624730989112513,-1.8099999999999996,-666,9.733912004652456,3.744477633359755,1.8453598902256418,86.71270096468882,15.8241733929501,6.041840829147961,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,18.19910120538483,11.629818560158606,23.520590126620142,0.0,9.901064578912528,16.872230220032904,0.0,4.9839785209472085,5.733667477162185,12.462662452073971,0.0,36.02576333715651,0.0,0.0,5.733667477162185,0.0,0.0,0.0,22.10165203288772,11.21535880699783,0.0,5.563451491696996,30.462311845459514,0.0,10.902924932081056,0.0,79.11000000000001,12.011146117099809,4.794537184071822,0.0,0.0,6.4208216229260096,16.466376423778055,0.0,0.0,30.462311845459514,4.9839785209472085,10.84019487200289,0.0,0.0,13.710350844041319,9.75398116654069,7.434909297052155,-0.9719619236583521,6.91318357898715,2.159537037037037,0.0,0.0,0.18181818181818182,15,4,4,0,0,0,1,1,2,2,3,4,3,0,0,0,2,1.1223,57.613900000000015,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serine,9.645324074074074,-1.1782407407407407,9.645324074074074,0.5046296296296298,0.3942403492047701,105.09299999999999,98.03699999999999,105.042593084,42,0,0.3223711468486876,-0.4800213961433728,0.4800213961433728,0.3223711468486876,1.8571428571428572,2.2857142857142856,2.2857142857142856,16.370562825263445,10.349473294626577,2.0646893394819785,-1.9596831282168599,1.705001135412045,-2.328893963792507,5.725955569309567,-0.13890072103989187,3.3434170589539605,72.58027134782354,5.8618073195657985,3.6644828010295782,3.6644828010295782,3.1807392125526213,1.7742154673907575,1.7742154673907575,1.127304926118036,1.127304926118036,0.5138937555013049,0.5138937555013049,0.0780926286713828,0.0780926286713828,-0.6100000000000001,-666,6.390000000000001,2.5439940390036266,2.1321150278293133,40.559015558071266,15.946722266843596,6.041840829147961,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,6.606881964512918,15.007591973753232,5.969305287951849,0.0,0.0,5.733667477162185,6.041840829147961,6.606881964512918,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,28.831082871294136,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,83.55000000000001,18.618028081612728,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.946722266843596,0.0,0.0,9.645324074074074,15.896342592592593,4.766203703703704,-1.1782407407407407,-1.1250000000000007,0.0,-0.5046296296296298,0.0,0.6666666666666666,7,4,4,0,0,0,0,0,0,3,3,4,2,0,0,0,0,-1.6094000000000002,22.696999999999996,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Threonine,9.85574074074074,-1.1805555555555551,9.85574074074074,0.9791666666666667,0.42509560262695123,119.11999999999999,110.04799999999999,119.058243148,48,0,0.32266366773949673,-0.4800132023099517,0.4800132023099517,0.32266366773949673,1.75,2.125,2.125,16.37146680880958,10.19470849442005,2.156690678959776,-2.064945541435155,1.8536490115328133,-2.3934500225977646,5.732181146355907,-0.14037845905718604,3.6376825478398387,91.28421251514428,6.732050807568877,4.5347262890326565,4.5347262890326565,3.5534180126147956,2.218621903180177,2.218621903180177,1.6046245126325558,1.6046245126325558,0.8048726142168626,0.8048726142168626,0.20633934529981277,0.20633934529981277,-0.6100000000000001,-666,7.39,2.637269224813579,1.9020806561183323,46.92395767246788,15.946722266843596,6.041840829147961,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,0.0,6.923737199690624,0.0,6.103966387748303,15.007591973753232,5.969305287951849,0.0,0.0,5.733667477162185,19.069544416586886,0.0,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,28.32816729452952,4.794537184071822,0.0,6.923737199690624,0.0,0.0,0.0,0.0,83.55000000000001,18.115112504848113,4.794537184071822,0.0,0.0,0.0,0.0,6.923737199690624,0.0,0.0,0.0,15.946722266843596,0.0,0.0,9.85574074074074,16.55287037037037,4.909722222222222,-1.1805555555555551,-1.157407407407408,-0.9791666666666667,1.3321296296296297,0.0,0.75,8,4,4,0,0,0,0,0,0,3,3,4,2,0,0,0,0,-1.2209000000000005,27.291999999999994,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cysteine,9.756435185185186,-1.004629629629629,9.756435185185186,0.18981481481481488,0.42438150224218973,121.16099999999997,114.10499999999999,121.019749464,42,0,0.32082221100587355,-0.4800638842024688,0.4800638842024688,0.32082221100587355,2.0,2.4285714285714284,2.4285714285714284,32.116866610825646,10.376544827549965,2.0567047952500963,-1.9607609925305036,1.79524904219394,-2.3095202879382826,7.79849677342341,-0.13741942487671266,3.3434170589539605,75.33515884998701,5.8618073195657985,3.6644828010295782,4.558909992029494,3.1807392125526213,1.7742154673907575,2.4066709994244335,1.127304926118036,1.4924532977881464,0.5138937555013049,0.9072864520142523,0.0780926286713828,0.23427788601414842,-0.22000000000000003,-666,6.78,2.872924704797209,2.4720415224913497,46.91984846927698,10.84019487200289,6.041840829147961,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,12.628789148012991,0.0,0.0,0.0,5.752853606746789,0.0,9.901064578912528,18.59809443596484,0.0,0.0,5.733667477162185,6.041840829147961,5.752853606746789,0.0,0.0,0.0,5.733667477162185,0.0,0.0,12.628789148012991,22.870527118687306,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,63.32,12.011146117099809,4.794537184071822,0.0,5.752853606746789,0.0,0.0,0.0,0.0,0.0,12.628789148012991,10.84019487200289,0.0,3.6490432098765435,9.756435185185186,8.008101851851851,4.939814814814815,-0.8148148148148142,-0.8163580246913587,0.0,0.0,0.0,0.6666666666666666,7,3,3,0,0,0,0,0,0,3,3,4,2,0,0,0,0,-0.6719000000000002,29.464199999999998,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asparagine,9.993055555555555,-1.2140740740740739,9.993055555555555,0.31018518518518534,0.4239394773771117,132.119,124.05499999999998,132.053492116,52,0,0.3205079032307336,-0.48007541965947526,0.48007541965947526,0.3205079032307336,1.5555555555555556,2.0,2.111111111111111,16.367683700475034,10.207192308470763,2.125815490848217,-1.9937420306810074,1.839007823963645,-2.3414352897063977,5.824984241724378,-0.13969099629592874,3.632432151939845,133.77443751081734,7.439157588755425,4.702867765183109,4.702867765183109,4.0365812602091875,2.304340371793938,2.304340371793938,1.615167728242008,1.615167728242008,0.7382950735896463,0.7382950735896463,0.3040563490674222,0.3040563490674222,-1.1,-666,7.8999999999999995,3.032306526953668,3.479710144927536,51.63113671732834,16.573862349165076,6.041840829147961,0.0,5.907179729351506,0.0,5.969305287951849,9.589074368143644,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,14.69560176298435,11.876485017303356,0.0,0.0,11.46733495432437,12.462662452073971,0.0,0.0,0.0,0.0,11.46733495432437,0.0,0.0,0.0,23.02485324129202,9.589074368143644,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,106.41,17.918325846451317,9.589074368143644,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,0.0,5.733667477162185,10.84019487200289,0.0,0.0,19.895046296296297,8.098101851851851,9.565925925925926,-1.9178703703703697,-1.1643518518518523,-0.31018518518518534,0.0,0.0,0.5,9,5,5,0,0,0,0,0,0,3,3,5,3,0,0,0,0,-1.7263000000000002,29.4226,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
